Weekipedia_ID,Freebase_ID,Name,Release_date,Revenue,Runtime,Language,Countries,Genres,Release_year,Language_clean,Genres_clean,Countries_clean
10685113,/m/02qm6cr,Night of the Scarecrow,1995-08-08,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",1995.0,['English'],"['Science Fiction', 'Horror']",['United States of America']
7517533,/m/0kv9m1,The Vault of Horror,1973-03-16,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",1973.0,['English'],"['Thriller', 'Mystery', 'Horror', 'Supernatural']","['United States of America', 'United Kingdom']"
14206542,/m/03cxsrv,Feast 2: Sloppy Seconds,2008-10-07,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy"", ""/m/01585b"": ""Slasher""}",2008.0,['English'],"['Horror', 'Comedy', 'Slasher']",['United States of America']
8458652,/m/02745x9,Unhinged,1982,,90.0,"{""/m/02h40lc"": ""English Language"", ""/m/0t_2"": ""American English""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",1982.0,"['English', 'American English']","['Cult', 'Horror', 'Slasher']",['United States of America']
35912502,/m/0jwsrl6,Charulatha,2012-09-21,,,"{""/m/07c9s"": ""Tamil Language"", ""/m/09bnf"": ""Kannada Language""}","{""/m/03rk0"": ""India""}","{""/m/03npn"": ""Horror""}",2012.0,"['Tamil', 'Kannada']",['Horror'],['India']
4196905,/m/0bpf1y,The Masque of the Red Death,1964,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/04xvh5"": ""Costume drama"", ""/m/01q03"": ""Cult"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",1964.0,['English'],"['Horror', 'Supernatural', 'Costume drama', 'Cult', 'Period piece', 'Drama', 'Film adaptation']",['United Kingdom']
4118334,/m/0bk2q7,Countess Dracula,1971-01-31,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01q03"": ""Cult"", ""/m/03bxz7"": ""Biographical film"", ""/m/03npn"": ""Horror"", ""/m/01f9r0"": ""Docudrama"", ""/m/0hj3m_c"": ""Costume Horror""}",1971.0,['English'],"['Cult', 'Biographical film', 'Horror', 'Docudrama', 'Costume Horror']",['United Kingdom']
24922016,/m/09gh_j9,The Hole,2009-09-11,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/01hmnh"": ""Fantasy"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure""}",2009.0,['English'],"['Thriller', 'Fantasy', 'Horror', 'Adventure']",['United States of America']
30009835,/m/084h00h,Underworld: Awakening,2012-01-19,160112671.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror"", ""/m/01jfsb"": ""Thriller""}",2012.0,['English'],"['Action/Adventure', 'Fantasy', 'Action', 'Horror', 'Thriller']",['United States of America']
492056,/m/02gypn,Jacob's Ladder,1990-11-02,26118851.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/04tk13"": ""Kafkaesque""}",1990.0,['English'],"['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Drama', 'Kafkaesque']",['United States of America']
13049227,/m/02z4lv0,Hello Friend,2003-02-02,,11.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/02hmvc"": ""Short Film"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy""}",2003.0,['English'],"['Short Film', 'Horror', 'Comedy']",['United Kingdom']
902894,/m/03nd6v,Within the Woods,1979,,30.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",1979.0,['English'],"['Short Film', 'Zombie Film', 'Horror', 'Slasher']",['United States of America']
21835208,/m/05p1qyh,Zombieland,2009-09-25,102391540.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/094ddt"": ""Doomsday film"", ""/m/04228s"": ""Road movie"", ""/m/04q6sch"": ""Comedy horror"", ""/m/0hc1z"": ""Apocalyptic and post-apocalyptic fiction"", ""/m/01z4y"": ""Comedy"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n7f"": ""Horror Comedy""}",2009.0,['English'],"['Horror', 'Adventure', 'Doomsday film', 'Road movie', 'Comedy horror', 'Apocalyptic and post-apocalyptic fiction', 'Comedy', 'Zombie Film', 'Black comedy', 'Action', 'Horror Comedy']",['United States of America']
28523455,/m/0cz82p1,The Captured Bird,2012,,10.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/02hmvc"": ""Short Film"", ""/m/03npn"": ""Horror"", ""/m/01hmnh"": ""Fantasy""}",2012.0,['English'],"['Short Film', 'Horror', 'Fantasy']",['Canada']
1254881,/m/04mk3k,Night of the Living Dead,1990-10-19,5835247.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/06nbt"": ""Satire"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie""}",1990.0,['English'],"['Cult', 'Zombie Film', 'Satire', 'Horror', 'Indie']",['United States of America']
32861946,/m/0h3wsyx,Appointment with Fear,1985,,96.0,{},{},"{""/m/03npn"": ""Horror""}",1985.0,[],['Horror'],[]
33931331,/m/0hndbc_,"Shake, Rattle & Roll 13",2011-12-25,,,{},{},"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror""}",2011.0,[],"['Thriller', 'Drama', 'Horror']",[]
10650919,/m/02ql8dx,Hillbillys in a Haunted House,1967,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/0220p9g"": ""Musical comedy"", ""/m/01q03"": ""Cult"", ""/m/04t36"": ""Musical"", ""/m/0hj3n7f"": ""Horror Comedy"", ""/m/01z4y"": ""Comedy""}",1967.0,['English'],"['Horror', 'Musical comedy', 'Cult', 'Musical', 'Horror Comedy', 'Comedy']",['United States of America']
29586011,/m/0b44dky,Phantom of the Rue Morgue,1954-03-19,1450000.0,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror""}",1954.0,['English'],"['Crime Fiction', 'Mystery', 'Horror']",['United States of America']
31109576,/m/0gh63w0,Blooded,,,76.0,{},"{""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror""}",,[],"['Thriller', 'Horror']",['United Kingdom']
5033320,/m/0c_sb_,Dagon,2001,,95.0,"{""/m/01q5d9"": ""Galician Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain""}","{""/m/01q03"": ""Cult"", ""/m/0g092b"": ""Monster movie"", ""/m/03npn"": ""Horror""}",2001.0,"['Galician', 'English', 'Spanish']","['Cult', 'Monster movie', 'Horror']","['United States of America', 'Spain']"
5644608,/m/0dxzl7,The Face of Fu Manchu,1965,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0hj3nbs"": ""Master Criminal Films"", ""/m/03npn"": ""Horror""}",1965.0,['English'],"['Thriller', 'Mystery', 'Master Criminal Films', 'Horror']",['United Kingdom']
22965162,/m/0641cpc,Shyness Machine Girl,2009-01-23,,22.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02hmvc"": ""Short Film"", ""/m/03npn"": ""Horror"", ""/m/02kdv5l"": ""Action""}",2009.0,['Japanese'],"['Thriller', 'Science Fiction', 'Japanese Movies', 'Short Film', 'Horror', 'Action']","['United States of America', 'Japan']"
25118264,/m/09gchfm,The Night Has Eyes,,,,{},"{""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror""}",,[],"['Thriller', 'Mystery', 'Horror']",['United Kingdom']
23435832,/m/06w91qm,Mahakaal,1993,,145.0,"{""/m/03k50"": ""Hindi Language""}","{""/m/03rk0"": ""India""}","{""/m/04t36"": ""Musical"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/01chg"": ""Bollywood""}",1993.0,['Hindi'],"['Musical', 'Horror', 'World cinema', 'Bollywood']",['India']
1785123,/m/05wq1m,The Curse of Frankenstein,1957-05-02,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0qdzd"": ""B-movie"", ""/m/0hj3n4p"": ""Gothic Film"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0h9qh"": ""Monster"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_c"": ""Costume Horror""}",1957.0,['English'],"['B-movie', 'Gothic Film', 'Creature Film', 'Monster', 'Horror', 'Costume Horror']",['United Kingdom']
15316964,/m/03m4r2r,The She Creature,1956-08,,77.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01hmnh"": ""Fantasy"", ""/m/03npn"": ""Horror""}",1956.0,['English'],"['Fantasy', 'Horror']",['United States of America']
4334606,/m/0bxq7j,The Bride,1985-08-16,,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03npn"": ""Horror"", ""/m/04xvh5"": ""Costume drama"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/01hmnh"": ""Fantasy"", ""/m/0h9qh"": ""Monster"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1985.0,['English'],"['Horror', 'Costume drama', 'Mystery', 'Period piece', 'Fantasy', 'Monster', 'Drama', 'Romantic drama', 'Romance Film']","['United States of America', 'United Kingdom']"
11680708,/m/02rns0q,La Setta,1991,,116.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03rjj"": ""Italy""}","{""/m/01hmnh"": ""Fantasy"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",1991.0,"['Italian', 'English']","['Fantasy', 'Horror', 'Supernatural']",['Italy']
2418347,/m/07bpjs,Rise: Blood Hunter,2007-06-01,2850927.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03gq4d1"": ""Vampire movies"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/02n4kr"": ""Mystery"", ""/m/02kdv5l"": ""Action""}",2007.0,['English'],"['Thriller', 'Crime Fiction', 'Vampire movies', 'Horror', 'Indie', 'Mystery', 'Action']",['United States of America']
9779549,/m/02prytc,Escape from Hell,2000,,78.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",2000.0,['English'],"['Thriller', 'Drama', 'Horror', 'Supernatural']",['United States of America']
28148647,/m/0cm8t5l,Babičky dobíjejte přesně!,1984-06-01,,101.0,"{""/m/01wgr"": ""Czech Language""}","{""/m/01mk6"": ""Czechoslovakia""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",1984.0,['Czech'],"['Science Fiction', 'Horror']",['Czechoslovakia']
5686822,/m/0d_3_w,Reeker,2005,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",2005.0,['English'],"['Horror', 'Slasher']",['United States of America']
534812,/m/02ml29,Child's Play 2,1990-11-09,35763605.0,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/01585b"": ""Slasher""}",1990.0,['English'],"['Thriller', 'Horror', 'Supernatural', 'Cult', 'Comedy', 'Slasher']",['United States of America']
21093009,/m/05c0pz8,Exorcism: The Possession of Gail Bowers,2006-01-31,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror""}",2006.0,['English'],['Horror'],['United States of America']
1714944,/m/05qldz,Great White,1982-03,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03rjj"": ""Italy""}","{""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror""}",1982.0,['English'],"['Natural horror films', 'Horror']",['Italy']
29027974,/m/03tp7d,Time of the Apes,,,,{},"{""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure""}",,[],"['Japanese Movies', 'Science Fiction', 'Horror', 'Adventure']",['Japan']
3636498,/m/09rfh9,Saw III,2006-10-26,164800000.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01585b"": ""Slasher""}",2006.0,['English'],"['Thriller', 'Crime Fiction', 'Horror', 'Psychological thriller', 'Slasher']","['United States of America', 'Canada']"
24962519,/m/09glrrs,Project Shadowchaser III,1995,,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror""}",1995.0,['English'],"['Thriller', 'Science Fiction', 'Action', 'Horror']",['United States of America']
2046815,/m/06hd0t,Love At First Bite,1979-04-13,43900000.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/02l7c8"": ""Romance Film"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy""}",1979.0,['English'],"['Parody', 'Romance Film', 'Horror', 'Comedy']",['United States of America']
12256764,/m/02vxwl7,Wishmaster 3: Beyond the Gates of Hell,2001-10-23,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/0g092b"": ""Monster movie"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0fdjb"": ""Supernatural""}",2001.0,['English'],"['Monster movie', 'Horror', 'Creature Film', 'Supernatural']","['United States of America', 'Canada']"
19878462,/m/04lgxyt,Mag-ingat Ka Sa... Kulam,2008,,92.0,"{""/m/07qv_"": ""Tagalog language""}","{""/m/05v8c"": ""Philippines""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0gxblw4"": ""Filipino Movies"", ""/m/03q4nz"": ""World cinema""}",2008.0,['Tagalog language'],"['Thriller', 'Horror', 'Filipino Movies', 'World cinema']",['Philippines']
4538926,/m/02vkfr7,Night of the Demons 2,1994,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen""}",1994.0,['English'],"['Horror', 'Comedy', 'Teen']",['United States of America']
3461478,/m/09dqp3,Shatter Dead,1994,,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror"", ""/m/0qdzd"": ""B-movie""}",1994.0,['English'],"['Zombie Film', 'Horror', 'B-movie']",['United States of America']
30871261,/m/04xx35,The Ring Two,2005-03-17,161451538.0,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama""}",2005.0,['English'],"['Thriller', 'Horror', 'Supernatural', 'Cult', 'Mystery', 'Drama']",['United States of America']
9795674,/m/02psflk,Blackbirds at Bangpleng,1994,,132.0,"{""/m/0c_v2"": ""Thai Language""}","{""/m/07f1x"": ""Thailand""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",1994.0,['Thai'],"['Thriller', 'Alien Film', 'Science Fiction', 'Horror']",['Thailand']
5221915,/m/0d8lpq,The Beast,1996-04-28,,180.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/015w9s"": ""Television movie"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action""}",1996.0,['English'],"['Thriller', 'Natural horror films', 'Horror', 'Television movie', 'Film adaptation', 'Action']",['United States of America']
13166007,/m/02z9j9y,Neon Maniacs,1986,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0g092b"": ""Monster movie"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0hj3m_q"": ""Creature Film""}",1986.0,['English'],"['Monster movie', 'Horror', 'Slasher', 'Teen', 'Creature Film']",['United States of America']
3041635,/m/08mm48,Faust: Love of the Damned,2001-04-01,,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/0qdzd"": ""B-movie"", ""/m/0fdjb"": ""Supernatural"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/03npn"": ""Horror"", ""/m/02kdv5l"": ""Action""}",2001.0,['English'],"['Thriller', 'Action Thrillers', 'B-movie', 'Supernatural', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Drama', 'Film adaptation', 'Horror', 'Action']","['United States of America', 'Spain']"
628302,/m/02y9qc,Helter Skelter,1976-04-01,,184.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03g3w"": ""History"", ""/m/03npn"": ""Horror"", ""/m/07s9rl0"": ""Drama"", ""/m/0lsxr"": ""Crime Fiction""}",1976.0,['English'],"['Thriller', 'History', 'Horror', 'Drama', 'Crime Fiction']",['United States of America']
17619092,/m/0463ww3,L'ultimo treno della notte,1975-04-08,,90.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03rjj"": ""Italy""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror""}",1975.0,['Italian'],"['Thriller', 'Horror']",['Italy']
7158922,/m/0h7bb3,The Island of Doctor Agor,1971,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/03npn"": ""Horror"", ""/m/0hcr"": ""Animation""}",1971.0,['English'],"['Short Film', 'Horror', 'Animation']",['United States of America']
6842014,/m/0gs36s,The Dead Season,2005-11-22,,9.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror""}",2005.0,['English'],"['Short Film', 'Zombie Film', 'Horror']",['United States of America']
3661958,/m/09s_pj,The Astro-Zombies,1968-05,,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/0qdzd"": ""B-movie"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/01q03"": ""Cult"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror""}",1968.0,['English'],"['Science Fiction', 'B-movie', 'Sci-Fi Horror', 'Cult', 'Zombie Film', 'Horror']",['United States of America']
32665121,/m/0crymhx,Bryan Loves You,2008-09-23,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0qdzd"": ""B-movie"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01585b"": ""Slasher""}",2008.0,['English'],"['B-movie', 'Horror', 'Psychological thriller', 'Slasher']",['United States of America']
5541106,/m/0drn9c,Spider Forest,2004,,113.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06qd3"": ""South Korea""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller""}",2004.0,['Korean'],"['Thriller', 'Horror', 'World cinema', 'Psychological thriller', 'Mystery', 'Crime Thriller']",['South Korea']
24759927,/m/08096cn,Don't Look Up,1996-03-02,,,"{""/m/03_9r"": ""Japanese Language""}",{},"{""/m/03npn"": ""Horror""}",1996.0,['Japanese'],['Horror'],[]
